date,close,high,low,open,symbol,volume,changeOverTime,marketChangeOverTime,uClose,uVolume,fClose,fVolume,change,changePercent,uOpen,uHigh,uLow,fOpen,fHigh,fLow
2015-04-06,5.34,5.44,5.16,5.16,CZR,70889,0.20541760722347635,0.20541760722347635,5.34,70889,5.34,70889,0.08999999999999986,0.0171,5.16,5.44,5.16,5.16,5.44,5.16
2015-04-07,5.91,6.0,5.55,5.8,CZR,285045,0.3340857787810385,0.3340857787810385,5.91,285045,5.91,285045,0.5700000000000003,0.1067,5.8,6.0,5.55,5.8,6.0,5.55
2015-04-08,6.08,6.11,5.85,5.99,CZR,76726,0.3724604966139956,0.3724604966139956,6.08,76726,6.08,76726,0.16999999999999993,0.0288,5.99,6.11,5.85,5.99,6.11,5.85
2015-04-09,6.14,6.17,5.95,6.17,CZR,150635,0.38600451467268626,0.38600451467268626,6.14,150635,6.14,150635,0.05999999999999961,0.0099,6.17,6.17,5.95,6.17,6.17,5.95
2015-04-10,6.33,6.42,6.13,6.21,CZR,181394,0.4288939051918737,0.4288939051918737,6.33,181394,6.33,181394,0.1900000000000004,0.0309,6.21,6.42,6.13,6.21,6.42,6.13
2015-04-13,6.64,6.65,6.24,6.3,CZR,266441,0.49887133182844245,0.49887133182844245,6.64,266441,6.64,266441,0.3099999999999996,0.049,6.3,6.65,6.24,6.3,6.65,6.24
2015-04-14,6.62,6.93,6.55,6.64,CZR,380295,0.49435665914221233,0.49435665914221233,6.62,380295,6.62,380295,-0.019999999999999574,-0.003,6.64,6.93,6.55,6.64,6.93,6.55
2015-04-15,6.84,6.9,6.4,6.63,CZR,170478,0.544018058690745,0.544018058690745,6.84,170478,6.84,170478,0.21999999999999975,0.0332,6.63,6.9,6.4,6.63,6.9,6.4
2015-04-16,7.0,7.03,6.8,6.8,CZR,106765,0.580135440180587,0.580135440180587,7.0,106765,7.0,106765,0.16000000000000014,0.0234,6.8,7.03,6.8,6.8,7.03,6.8
2015-04-17,6.91,7.0,6.83,7.0,CZR,76604,0.5598194130925509,0.5598194130925509,6.91,76604,6.91,76604,-0.08999999999999986,-0.0129,7.0,7.0,6.83,7.0,7.0,6.83
2015-04-20,7.19,7.19,6.88,7.0,CZR,203889,0.6230248306997744,0.6230248306997744,7.19,203889,7.19,203889,0.28000000000000025,0.0405,7.0,7.19,6.88,7.0,7.19,6.88
2015-04-21,7.2,7.49,7.01,7.29,CZR,82947,0.6252821670428895,0.6252821670428895,7.2,82947,7.2,82947,0.009999999999999787,0.0014,7.29,7.49,7.01,7.29,7.49,7.01
2015-04-22,7.5,7.5,7.16,7.23,CZR,77745,0.6930022573363432,0.6930022573363432,7.5,77745,7.5,77745,0.2999999999999998,0.0417,7.23,7.5,7.16,7.23,7.5,7.16
2015-04-23,7.2,7.69,7.17,7.5,CZR,129697,0.6252821670428895,0.6252821670428895,7.2,129697,7.2,129697,-0.2999999999999998,-0.04,7.5,7.69,7.17,7.5,7.69,7.17
2015-04-24,7.0,7.4,6.93,7.3,CZR,95838,0.580135440180587,0.580135440180587,7.0,95838,7.0,95838,-0.20000000000000018,-0.0278,7.3,7.4,6.93,7.3,7.4,6.93
2015-04-27,7.0,7.19,6.98,7.19,CZR,89037,0.580135440180587,0.580135440180587,7.0,89037,7.0,89037,0.0,0.0,7.19,7.19,6.98,7.19,7.19,6.98
2015-04-28,6.91,7.09,6.75,6.95,CZR,159600,0.5598194130925509,0.5598194130925509,6.91,159600,6.91,159600,-0.08999999999999986,-0.0129,6.95,7.09,6.75,6.95,7.09,6.75
2015-04-29,7.0,7.1,6.8,6.83,CZR,65274,0.580135440180587,0.580135440180587,7.0,65274,7.0,65274,0.08999999999999986,0.013,6.83,7.1,6.8,6.83,7.1,6.8
2015-04-30,7.05,7.06,6.87,7.0,CZR,66585,0.5914221218961626,0.5914221218961626,7.05,66585,7.05,66585,0.04999999999999982,0.0071,7.0,7.06,6.87,7.0,7.06,6.87
2015-05-01,7.1,7.16,6.92,7.0,CZR,89431,0.6027088036117382,0.6027088036117382,7.1,89431,7.1,89431,0.04999999999999982,0.0071,7.0,7.16,6.92,7.0,7.16,6.92
2015-05-04,7.09,7.12,7.01,7.1,CZR,64170,0.6004514672686231,0.6004514672686231,7.09,64170,7.09,64170,-0.009999999999999787,-0.0014,7.1,7.12,7.01,7.1,7.12,7.01
2015-05-05,7.05,7.12,6.92,7.05,CZR,72460,0.5914221218961626,0.5914221218961626,7.05,72460,7.05,72460,-0.040000000000000036,-0.0056,7.05,7.12,6.92,7.05,7.12,6.92
2015-05-06,7.06,7.19,6.99,7.1,CZR,95423,0.5936794582392777,0.5936794582392777,7.06,95423,7.06,95423,0.009999999999999787,0.0014,7.1,7.19,6.99,7.1,7.19,6.99
2015-05-07,6.99,7.14,6.99,7.05,CZR,96227,0.577878103837472,0.577878103837472,6.99,96227,6.99,96227,-0.0699999999999994,-0.0099,7.05,7.14,6.99,7.05,7.14,6.99
2015-05-08,7.09,7.2,7.0,7.01,CZR,66210,0.6004514672686231,0.6004514672686231,7.09,66210,7.09,66210,0.09999999999999964,0.0143,7.01,7.2,7.0,7.01,7.2,7.0
2015-05-11,7.08,7.15,6.9,6.9,CZR,108973,0.598194130925508,0.598194130925508,7.08,108973,7.08,108973,-0.009999999999999787,-0.0014,6.9,7.15,6.9,6.9,7.15,6.9
2015-05-12,7.12,7.21,6.9,7.02,CZR,178874,0.6072234762979686,0.6072234762979686,7.12,178874,7.12,178874,0.040000000000000036,0.0056,7.02,7.21,6.9,7.02,7.21,6.9
2015-05-13,7.53,7.54,7.11,7.12,CZR,164780,0.6997742663656886,0.6997742663656886,7.53,164780,7.53,164780,0.41000000000000014,0.0576,7.12,7.54,7.11,7.12,7.54,7.11
2015-05-14,7.87,7.98,7.49,7.53,CZR,428265,0.7765237020316028,0.7765237020316028,7.87,428265,7.87,428265,0.33999999999999986,0.0452,7.53,7.98,7.49,7.53,7.98,7.49
2015-05-15,8.0,8.05,7.5,7.9,CZR,1101215,0.8058690744920994,0.8058690744920994,8.0,1101215,8.0,1101215,0.1299999999999999,0.0165,7.9,8.05,7.5,7.9,8.05,7.5
2015-05-18,8.08,8.09,7.72,8.0,CZR,164796,0.8239277652370205,0.8239277652370205,8.08,164796,8.08,164796,0.08000000000000007,0.01,8.0,8.09,7.72,8.0,8.09,7.72
2015-05-19,8.26,8.34,7.99,8.07,CZR,397453,0.8645598194130926,0.8645598194130926,8.26,397453,8.26,397453,0.17999999999999972,0.0223,8.07,8.34,7.99,8.07,8.34,7.99
2015-05-20,8.2,8.45,8.06,8.28,CZR,116963,0.8510158013544018,0.8510158013544018,8.2,116963,8.2,116963,-0.0600000000000005,-0.0073,8.28,8.45,8.06,8.28,8.45,8.06
2015-05-21,8.16,8.26,7.99,8.25,CZR,111757,0.8419864559819414,0.8419864559819414,8.16,111757,8.16,111757,-0.03999999999999915,-0.0049,8.25,8.26,7.99,8.25,8.26,7.99
2015-05-22,8.16,8.27,8.05,8.1,CZR,110285,0.8419864559819414,0.8419864559819414,8.16,110285,8.16,110285,0.0,0.0,8.1,8.27,8.05,8.1,8.27,8.05
2015-05-26,8.73,8.76,8.18,8.24,CZR,151505,0.9706546275395036,0.9706546275395036,8.73,151505,8.73,151505,0.5700000000000003,0.0699,8.24,8.76,8.18,8.24,8.76,8.18
2015-05-27,8.52,8.75,8.32,8.75,CZR,182437,0.9232505643340858,0.9232505643340858,8.52,182437,8.52,182437,-0.21000000000000085,-0.0241,8.75,8.75,8.32,8.75,8.75,8.32
2015-05-28,8.31,8.55,8.24,8.55,CZR,86020,0.8758465011286684,0.8758465011286684,8.31,86020,8.31,86020,-0.20999999999999908,-0.0246,8.55,8.55,8.24,8.55,8.55,8.24
2015-05-29,8.16,8.53,8.1,8.25,CZR,89899,0.8419864559819414,0.8419864559819414,8.16,89899,8.16,89899,-0.15000000000000036,-0.0181,8.25,8.53,8.1,8.25,8.53,8.1
2015-06-01,8.37,8.55,8.0,8.1,CZR,168622,0.8893905191873589,0.8893905191873589,8.37,168622,8.37,168622,0.20999999999999908,0.0257,8.1,8.55,8.0,8.1,8.55,8.0
2015-06-02,8.2,8.5,8.13,8.44,CZR,120411,0.8510158013544018,0.8510158013544018,8.2,120411,8.2,120411,-0.16999999999999993,-0.0203,8.44,8.5,8.13,8.44,8.5,8.13
2015-06-03,8.49,8.52,8.23,8.23,CZR,80724,0.9164785553047405,0.9164785553047405,8.49,80724,8.49,80724,0.2900000000000009,0.0354,8.23,8.52,8.23,8.23,8.52,8.23
2015-06-04,8.28,8.52,8.13,8.44,CZR,94849,0.8690744920993227,0.8690744920993227,8.28,94849,8.28,94849,-0.21000000000000085,-0.0247,8.44,8.52,8.13,8.44,8.52,8.13
2015-06-05,8.25,8.34,8.17,8.22,CZR,94093,0.8623024830699776,0.8623024830699776,8.25,94093,8.25,94093,-0.02999999999999936,-0.0036,8.22,8.34,8.17,8.22,8.34,8.17
2015-06-08,8.06,8.25,8.03,8.25,CZR,120741,0.8194130925507903,0.8194130925507903,8.06,120741,8.06,120741,-0.1899999999999995,-0.023,8.25,8.25,8.03,8.25,8.25,8.03
2015-06-09,7.73,8.09,7.63,8.09,CZR,134633,0.7449209932279912,0.7449209932279912,7.73,134633,7.73,134633,-0.33000000000000007,-0.0409,8.09,8.09,7.63,8.09,8.09,7.63
2015-06-10,7.61,7.77,7.42,7.77,CZR,143572,0.7178329571106097,0.7178329571106097,7.61,143572,7.61,143572,-0.1200000000000001,-0.0155,7.77,7.77,7.42,7.77,7.77,7.42
2015-06-11,7.9,8.07,7.51,7.61,CZR,64771,0.7832957110609483,0.7832957110609483,7.9,64771,7.9,64771,0.29000000000000004,0.0381,7.61,8.07,7.51,7.61,8.07,7.51
2015-06-12,7.88,8.22,7.8,8.21,CZR,51927,0.7787810383747179,0.7787810383747179,7.88,51927,7.88,51927,-0.020000000000000462,-0.0025,8.21,8.22,7.8,8.21,8.22,7.8
2015-06-15,7.92,8.07,7.72,7.84,CZR,85647,0.7878103837471784,0.7878103837471784,7.92,85647,7.92,85647,0.040000000000000036,0.0051,7.84,8.07,7.72,7.84,8.07,7.72
2015-06-16,7.99,8.05,7.79,7.96,CZR,59237,0.8036117381489843,0.8036117381489843,7.99,59237,7.99,59237,0.07000000000000028,0.0088,7.96,8.05,7.79,7.96,8.05,7.79
2015-06-17,7.83,7.99,7.76,7.98,CZR,101206,0.7674943566591423,0.7674943566591423,7.83,101206,7.83,101206,-0.16000000000000014,-0.02,7.98,7.99,7.76,7.98,7.99,7.76
2015-06-18,7.76,7.89,7.51,7.78,CZR,95745,0.7516930022573364,0.7516930022573364,7.76,95745,7.76,95745,-0.07000000000000028,-0.0089,7.78,7.89,7.51,7.78,7.89,7.51
2015-06-19,7.79,7.92,7.63,7.9,CZR,117356,0.7584650112866819,0.7584650112866819,7.79,117356,7.79,117356,0.03000000000000025,0.0039,7.9,7.92,7.63,7.9,7.92,7.63
2015-06-22,7.69,8.05,7.35,7.73,CZR,178661,0.7358916478555306,0.7358916478555306,7.69,178661,7.69,178661,-0.09999999999999964,-0.0128,7.73,8.05,7.35,7.73,8.05,7.35
2015-06-23,7.52,7.75,7.35,7.75,CZR,189506,0.6975169300225734,0.6975169300225734,7.52,189506,7.52,189506,-0.17000000000000082,-0.0221,7.75,7.75,7.35,7.75,7.75,7.35
2015-06-24,7.45,7.61,7.35,7.49,CZR,111006,0.6817155756207677,0.6817155756207677,7.45,111006,7.45,111006,-0.0699999999999994,-0.0093,7.49,7.61,7.35,7.49,7.61,7.35
2015-06-25,7.96,8.0,7.44,7.7,CZR,193055,0.796839729119639,0.796839729119639,7.96,193055,7.96,193055,0.5099999999999998,0.0685,7.7,8.0,7.44,7.7,8.0,7.44
2015-06-26,7.76,7.99,7.5,7.93,CZR,3562981,0.7516930022573364,0.7516930022573364,7.76,3562981,7.76,3562981,-0.20000000000000018,-0.0251,7.93,7.99,7.5,7.93,7.99,7.5
2015-06-29,7.91,8.04,7.63,7.83,CZR,139896,0.7855530474040634,0.7855530474040634,7.91,139896,7.91,139896,0.15000000000000036,0.0193,7.83,8.04,7.63,7.83,8.04,7.63
2015-06-30,7.82,7.92,7.4,7.92,CZR,148496,0.7652370203160272,0.7652370203160272,7.82,148496,7.82,148496,-0.08999999999999986,-0.0114,7.92,7.92,7.4,7.92,7.92,7.4
2015-07-01,7.91,8.0,7.69,7.84,CZR,105976,0.7855530474040634,0.7855530474040634,7.91,105976,7.91,105976,0.08999999999999986,0.0115,7.84,8.0,7.69,7.84,8.0,7.69
2015-07-02,7.83,8.06,7.56,7.96,CZR,158561,0.7674943566591423,0.7674943566591423,7.83,158561,7.83,158561,-0.08000000000000007,-0.0101,7.96,8.06,7.56,7.96,8.06,7.56
2015-07-06,8.13,8.15,7.66,7.83,CZR,231868,0.8352144469525963,0.8352144469525963,8.13,231868,8.13,231868,0.3000000000000007,0.0383,7.83,8.15,7.66,7.83,8.15,7.66
2015-07-07,8.05,8.25,7.8,8.25,CZR,193383,0.8171557562076752,0.8171557562076752,8.05,193383,8.05,193383,-0.08000000000000007,-0.0098,8.25,8.25,7.8,8.25,8.25,7.8
2015-07-08,8.01,8.21,7.82,7.89,CZR,1220116,0.8081264108352145,0.8081264108352145,8.01,1220116,8.01,1220116,-0.040000000000000924,-0.005,7.89,8.21,7.82,7.89,8.21,7.82
2015-07-09,8.33,8.4,7.98,8.07,CZR,393182,0.8803611738148985,0.8803611738148985,8.33,393182,8.33,393182,0.3200000000000003,0.04,8.07,8.4,7.98,8.07,8.4,7.98
2015-07-10,8.95,8.99,8.35,8.35,CZR,272723,1.020316027088036,1.020316027088036,8.95,272723,8.95,272723,0.6199999999999992,0.0744,8.35,8.99,8.35,8.35,8.99,8.35
2015-07-13,8.89,9.19,8.8,8.95,CZR,212229,1.0067720090293457,1.0067720090293457,8.89,212229,8.89,212229,-0.05999999999999872,-0.0067,8.95,9.19,8.8,8.95,9.19,8.8
2015-07-14,9.18,9.25,8.75,8.84,CZR,170030,1.072234762979684,1.072234762979684,9.18,170030,9.18,170030,0.28999999999999915,0.0326,8.84,9.25,8.75,8.84,9.25,8.75
2015-07-15,9.02,9.22,8.9,9.14,CZR,93913,1.0361173814898421,1.0361173814898421,9.02,93913,9.02,93913,-0.16000000000000014,-0.0174,9.14,9.22,8.9,9.14,9.22,8.9
2015-07-16,9.02,9.2,8.93,9.09,CZR,72711,1.0361173814898421,1.0361173814898421,9.02,72711,9.02,72711,0.0,0.0,9.09,9.2,8.93,9.09,9.2,8.93
2015-07-17,8.79,9.07,8.68,9.06,CZR,91352,0.984198645598194,0.984198645598194,8.79,91352,8.79,91352,-0.23000000000000043,-0.0255,9.06,9.07,8.68,9.06,9.07,8.68
2015-07-20,8.77,8.88,8.53,8.88,CZR,95445,0.979683972911964,0.979683972911964,8.77,95445,8.77,95445,-0.019999999999999574,-0.0023,8.88,8.88,8.53,8.88,8.88,8.53
2015-07-21,8.83,9.02,8.62,8.83,CZR,151632,0.9932279909706547,0.9932279909706547,8.83,151632,8.83,151632,0.0600000000000005,0.0068,8.83,9.02,8.62,8.83,9.02,8.62
2015-07-22,8.98,9.25,8.8,8.84,CZR,72615,1.0270880361173818,1.0270880361173818,8.98,72615,8.98,72615,0.15000000000000036,0.017,8.84,9.25,8.8,8.84,9.25,8.8
2015-07-23,8.71,9.24,8.69,9.11,CZR,108394,0.9661399548532734,0.9661399548532734,8.71,108394,8.71,108394,-0.2699999999999996,-0.0301,9.11,9.24,8.69,9.11,9.24,8.69
2015-07-24,8.78,8.82,8.5,8.64,CZR,85712,0.9819413092550789,0.9819413092550789,8.78,85712,8.78,85712,0.06999999999999851,0.008,8.64,8.82,8.5,8.64,8.82,8.5
2015-07-27,8.37,8.75,8.27,8.74,CZR,124108,0.8893905191873589,0.8893905191873589,8.37,124108,8.37,124108,-0.41000000000000014,-0.0467,8.74,8.75,8.27,8.74,8.75,8.27
2015-07-28,8.27,8.98,7.93,8.37,CZR,120148,0.8668171557562077,0.8668171557562077,8.27,120148,8.27,120148,-0.09999999999999964,-0.0119,8.37,8.98,7.93,8.37,8.98,7.93
2015-07-29,8.11,8.33,8.05,8.27,CZR,56757,0.8306997742663657,0.8306997742663657,8.11,56757,8.11,56757,-0.16000000000000014,-0.0193,8.27,8.33,8.05,8.27,8.33,8.05
2015-07-30,8.29,8.36,8.02,8.06,CZR,77255,0.8713318284424378,0.8713318284424378,8.29,77255,8.29,77255,0.17999999999999972,0.0222,8.06,8.36,8.02,8.06,8.36,8.02
2015-07-31,8.45,8.95,7.92,8.31,CZR,129257,0.9074492099322798,0.9074492099322798,8.45,129257,8.45,129257,0.16000000000000014,0.0193,8.31,8.95,7.92,8.31,8.95,7.92
2015-08-03,8.41,8.55,8.36,8.42,CZR,115881,0.8984198645598196,0.8984198645598196,8.41,115881,8.41,115881,-0.03999999999999915,-0.0047,8.42,8.55,8.36,8.42,8.55,8.36
2015-08-04,8.78,8.87,8.45,8.45,CZR,55992,0.9819413092550789,0.9819413092550789,8.78,55992,8.78,55992,0.3699999999999992,0.044,8.45,8.87,8.45,8.45,8.87,8.45
2015-08-05,8.76,8.9,8.63,8.86,CZR,146997,0.9774266365688489,0.9774266365688489,8.76,146997,8.76,146997,-0.019999999999999574,-0.0023,8.86,8.9,8.63,8.86,8.9,8.63
2015-08-06,8.98,9.61,8.82,9.0,CZR,387876,1.0270880361173818,1.0270880361173818,8.98,387876,8.98,387876,0.22000000000000064,0.0251,9.0,9.61,8.82,9.0,9.61,8.82
2015-08-07,9.15,9.26,8.93,8.93,CZR,178790,1.0654627539503387,1.0654627539503387,9.15,178790,9.15,178790,0.16999999999999993,0.0189,8.93,9.26,8.93,8.93,9.26,8.93
2015-08-10,9.41,9.45,9.14,9.25,CZR,215040,1.124153498871332,1.124153498871332,9.41,215040,9.41,215040,0.2599999999999998,0.0284,9.25,9.45,9.14,9.25,9.45,9.14
2015-08-11,9.28,9.47,8.99,9.39,CZR,133879,1.0948081264108351,1.0948081264108351,9.28,133879,9.28,133879,-0.13000000000000078,-0.0138,9.39,9.47,8.99,9.39,9.47,8.99
2015-08-12,9.26,9.49,8.99,9.23,CZR,224595,1.090293453724605,1.090293453724605,9.26,224595,9.26,224595,-0.019999999999999574,-0.0022,9.23,9.49,8.99,9.23,9.49,8.99
2015-08-13,9.35,9.43,9.06,9.3,CZR,65216,1.1106094808126412,1.1106094808126412,9.35,65216,9.35,65216,0.08999999999999986,0.0097,9.3,9.43,9.06,9.3,9.43,9.06
2015-08-14,8.8,9.4,8.74,9.3,CZR,268860,0.9864559819413096,0.9864559819413096,8.8,268860,8.8,268860,-0.5499999999999989,-0.0588,9.3,9.4,8.74,9.3,9.4,8.74
2015-08-17,9.79,10.04,8.82,8.82,CZR,323006,1.2099322799097065,1.2099322799097065,9.79,323006,9.79,323006,0.9899999999999984,0.1125,8.82,10.04,8.82,8.82,10.04,8.82
2015-08-18,9.72,9.96,9.58,9.79,CZR,194368,1.194130925507901,1.194130925507901,9.72,194368,9.72,194368,-0.06999999999999851,-0.0072,9.79,9.96,9.58,9.79,9.96,9.58
2015-08-19,9.7,9.77,9.55,9.69,CZR,126922,1.1896162528216705,1.1896162528216705,9.7,126922,9.7,126922,-0.02000000000000135,-0.0021,9.69,9.77,9.55,9.69,9.77,9.55
2015-08-20,9.36,9.65,9.35,9.65,CZR,142307,1.1128668171557563,1.1128668171557563,9.36,142307,9.36,142307,-0.33999999999999986,-0.0351,9.65,9.65,9.35,9.65,9.65,9.35
2015-08-21,9.6,9.72,9.19,9.19,CZR,161966,1.1670428893905191,1.1670428893905191,9.6,161966,9.6,161966,0.2400000000000002,0.0256,9.19,9.72,9.19,9.19,9.72,9.19
2015-08-24,9.08,9.55,8.54,9.27,CZR,110242,1.0496613995485329,1.0496613995485329,9.08,110242,9.08,110242,-0.5199999999999996,-0.0542,9.27,9.55,8.54,9.27,9.55,8.54
2015-08-25,9.09,9.36,8.9,9.36,CZR,91484,1.051918735891648,1.051918735891648,9.09,91484,9.09,91484,0.009999999999999787,0.0011,9.36,9.36,8.9,9.36,9.36,8.9
2015-08-26,9.27,9.59,9.02,9.33,CZR,146326,1.09255079006772,1.09255079006772,9.27,146326,9.27,146326,0.17999999999999972,0.0198,9.33,9.59,9.02,9.33,9.59,9.02
2015-08-27,9.5,9.73,9.12,9.32,CZR,135946,1.144469525959368,1.144469525959368,9.5,135946,9.5,135946,0.23000000000000043,0.0248,9.32,9.73,9.12,9.32,9.73,9.12
2015-08-28,9.7,9.84,9.45,9.52,CZR,218977,1.1896162528216705,1.1896162528216705,9.7,218977,9.7,218977,0.1999999999999993,0.0211,9.52,9.84,9.45,9.52,9.84,9.45
2015-08-31,9.42,9.73,9.11,9.11,CZR,168081,1.126410835214447,1.126410835214447,9.42,168081,9.42,168081,-0.27999999999999936,-0.0289,9.11,9.73,9.11,9.11,9.73,9.11
2015-09-01,9.3,9.57,9.27,9.27,CZR,231100,1.0993227990970658,1.0993227990970658,9.3,231100,9.3,231100,-0.11999999999999922,-0.0127,9.27,9.57,9.27,9.27,9.57,9.27
2015-09-02,9.37,9.53,9.31,9.4,CZR,142581,1.1151241534988714,1.1151241534988714,9.37,142581,9.37,142581,0.06999999999999851,0.0075,9.4,9.53,9.31,9.4,9.53,9.31
2015-09-03,9.39,9.53,9.33,9.38,CZR,77587,1.1196388261851018,1.1196388261851018,9.39,77587,9.39,77587,0.02000000000000135,0.0021,9.38,9.53,9.33,9.38,9.53,9.33
2015-09-04,9.21,9.43,9.15,9.27,CZR,45678,1.0790067720090297,1.0790067720090297,9.21,45678,9.21,45678,-0.17999999999999972,-0.0192,9.27,9.43,9.15,9.27,9.43,9.15
2015-09-08,9.35,9.51,9.26,9.37,CZR,118397,1.1106094808126412,1.1106094808126412,9.35,118397,9.35,118397,0.1399999999999988,0.0152,9.37,9.51,9.26,9.37,9.51,9.26
2015-09-09,9.06,9.53,9.0,9.47,CZR,201644,1.0451467268623027,1.0451467268623027,9.06,201644,9.06,201644,-0.28999999999999915,-0.031,9.47,9.53,9.0,9.47,9.53,9.0
2015-09-10,9.16,9.28,9.01,9.1,CZR,60513,1.0677200902934538,1.0677200902934538,9.16,60513,9.16,60513,0.09999999999999964,0.011,9.1,9.28,9.01,9.1,9.28,9.01
2015-09-11,9.25,9.31,9.0,9.12,CZR,115498,1.08803611738149,1.08803611738149,9.25,115498,9.25,115498,0.08999999999999986,0.0098,9.12,9.31,9.0,9.12,9.31,9.0
2015-09-14,9.15,9.32,9.04,9.3,CZR,45116,1.0654627539503387,1.0654627539503387,9.15,45116,9.15,45116,-0.09999999999999964,-0.0108,9.3,9.32,9.04,9.3,9.32,9.04
2015-09-15,9.29,9.32,9.14,9.23,CZR,59281,1.0970654627539502,1.0970654627539502,9.29,59281,9.29,59281,0.1399999999999988,0.0153,9.23,9.32,9.14,9.23,9.32,9.14
2015-09-16,9.38,9.55,9.3,9.32,CZR,95409,1.1173814898419867,1.1173814898419867,9.38,95409,9.38,95409,0.09000000000000163,0.0097,9.32,9.55,9.3,9.32,9.55,9.3
2015-09-17,9.77,9.89,9.39,9.44,CZR,455383,1.2054176072234764,1.2054176072234764,9.77,455383,9.77,455383,0.3899999999999988,0.0416,9.44,9.89,9.39,9.44,9.89,9.39
2015-09-18,9.28,9.69,9.17,9.59,CZR,243756,1.0948081264108351,1.0948081264108351,9.28,243756,9.28,243756,-0.4900000000000002,-0.0502,9.59,9.69,9.17,9.59,9.69,9.17
2015-09-21,9.5,9.66,9.29,9.35,CZR,85472,1.144469525959368,1.144469525959368,9.5,85472,9.5,85472,0.22000000000000064,0.0237,9.35,9.66,9.29,9.35,9.66,9.29
2015-09-22,9.23,9.52,9.18,9.52,CZR,86932,1.08352144469526,1.08352144469526,9.23,86932,9.23,86932,-0.2699999999999996,-0.0284,9.52,9.52,9.18,9.52,9.52,9.18
2015-09-23,9.22,9.39,9.14,9.29,CZR,78255,1.0812641083521448,1.0812641083521448,9.22,78255,9.22,78255,-0.009999999999999787,-0.0011,9.29,9.39,9.14,9.29,9.39,9.14
2015-09-24,9.3,9.45,9.14,9.19,CZR,95464,1.0993227990970658,1.0993227990970658,9.3,95464,9.3,95464,0.08000000000000007,0.0087,9.19,9.45,9.14,9.19,9.45,9.14
2015-09-25,9.05,9.45,8.87,9.43,CZR,193690,1.0428893905191876,1.0428893905191876,9.05,193690,9.05,193690,-0.25,-0.0269,9.43,9.45,8.87,9.43,9.45,8.87
2015-09-28,8.79,9.11,8.69,9.0,CZR,134615,0.984198645598194,0.984198645598194,8.79,134615,8.79,134615,-0.26000000000000156,-0.0287,9.0,9.11,8.69,9.0,9.11,8.69
2015-09-29,9.02,9.15,8.8,8.8,CZR,136480,1.0361173814898421,1.0361173814898421,9.02,136480,9.02,136480,0.23000000000000043,0.0262,8.8,9.15,8.8,8.8,9.15,8.8
2015-09-30,9.02,9.26,8.83,9.13,CZR,182298,1.0361173814898421,1.0361173814898421,9.02,182298,9.02,182298,0.0,0.0,9.13,9.26,8.83,9.13,9.26,8.83
2015-10-01,9.06,9.24,8.93,9.08,CZR,95065,1.0451467268623027,1.0451467268623027,9.06,95065,9.06,95065,0.040000000000000924,0.0044,9.08,9.24,8.93,9.08,9.24,8.93
2015-10-02,9.25,9.33,8.94,9.02,CZR,100550,1.08803611738149,1.08803611738149,9.25,100550,9.25,100550,0.1899999999999995,0.021,9.02,9.33,8.94,9.02,9.33,8.94
2015-10-05,9.0,9.33,8.98,9.25,CZR,164611,1.031602708803612,1.031602708803612,9.0,164611,9.0,164611,-0.25,-0.027,9.25,9.33,8.98,9.25,9.33,8.98
2015-10-06,9.06,9.33,9.0,9.03,CZR,91454,1.0451467268623027,1.0451467268623027,9.06,91454,9.06,91454,0.0600000000000005,0.0067,9.03,9.33,9.0,9.03,9.33,9.0
2015-10-07,9.26,9.3,9.0,9.09,CZR,145759,1.090293453724605,1.090293453724605,9.26,145759,9.26,145759,0.1999999999999993,0.0221,9.09,9.3,9.0,9.09,9.3,9.0
2015-10-08,9.17,9.31,9.11,9.26,CZR,101736,1.069977426636569,1.069977426636569,9.17,101736,9.17,101736,-0.08999999999999986,-0.0097,9.26,9.31,9.11,9.26,9.31,9.11
2015-10-09,9.19,9.49,9.14,9.24,CZR,154083,1.074492099322799,1.074492099322799,9.19,154083,9.19,154083,0.019999999999999574,0.0022,9.24,9.49,9.14,9.24,9.49,9.14
2015-10-12,9.29,9.4,9.1,9.22,CZR,81231,1.0970654627539502,1.0970654627539502,9.29,81231,9.29,81231,0.09999999999999964,0.0109,9.22,9.4,9.1,9.22,9.4,9.1
2015-10-13,9.29,9.37,9.18,9.29,CZR,247141,1.0970654627539502,1.0970654627539502,9.29,247141,9.29,247141,0.0,0.0,9.29,9.37,9.18,9.29,9.37,9.18
2015-10-14,9.39,9.5,9.26,9.26,CZR,169598,1.1196388261851018,1.1196388261851018,9.39,169598,9.39,169598,0.10000000000000142,0.0108,9.26,9.5,9.26,9.26,9.5,9.26
2015-10-15,9.41,9.49,9.29,9.45,CZR,199893,1.124153498871332,1.124153498871332,9.41,199893,9.41,199893,0.019999999999999574,0.0021,9.45,9.49,9.29,9.45,9.49,9.29
2015-10-16,9.41,9.48,9.3,9.44,CZR,98744,1.124153498871332,1.124153498871332,9.41,98744,9.41,98744,0.0,0.0,9.44,9.48,9.3,9.44,9.48,9.3
2015-10-19,9.08,9.47,9.03,9.4,CZR,111420,1.0496613995485329,1.0496613995485329,9.08,111420,9.08,111420,-0.33000000000000007,-0.0351,9.4,9.47,9.03,9.4,9.47,9.03
2015-10-20,8.88,9.15,8.82,9.03,CZR,67338,1.0045146726862306,1.0045146726862306,8.88,67338,8.88,67338,-0.1999999999999993,-0.022,9.03,9.15,8.82,9.03,9.15,8.82
